title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
Professional Fisherman's Tour: Big Bass Open    ,3DS,UFO Interactive  ,Starfish SD  ,0.01m,0.01m,N/A,N/A,0.00m,11th Oct 11  
Championship Manager 2007    ,X360,Eidos Interactive  ,Beautiful Game Studios  ,0.01m,N/A,0.01m,N/A,0.00m,30th Mar 07  
PDC World Championship Darts 2008    ,X360,Unknown  ,Mere Mortals  ,0.01m,N/A,0.01m,N/A,0.00m,N/A  
Handball 16    ,X360,Bigben Interactive  ,EKO Software  ,0.01m,N/A,0.01m,N/A,0.00m,27th Nov 15  
Pro Golfer Saru    ,Wii,Namco Bandai  ,Eighting  ,0.01m,N/A,N/A,0.01m,N/A,23rd Oct 08  
Madden NFL 08    ,PC,EA Sports  ,EA Tiburon  ,0.01m,N/A,0.01m,N/A,0.00m,14th Aug 07  
Aggressive Inline    ,GBA,Acclaim Entertainment  ,Full-Fat  ,0.01m,0.00m,0.00m,N/A,0.00m,27th Aug 02  
Summer Challenge: Athletics Tournament    ,PC,PQube  ,DTP Entertainment  ,0.01m,N/A,0.01m,N/A,0.00m,02nd Sep 11  
Top Spin 2    ,GBA,2K Sports  ,Indie Built  ,0.01m,0.00m,0.00m,N/A,0.00m,29th Mar 06  
Worms Crazy Golf    ,PC,Team17 Software  ,Team17 Software  ,0.01m,N/A,0.01m,N/A,0.00m,19th Oct 11  
Kidz Sports: Ice Hockey    ,Wii,Bold Games  ,Data Design Interactive  ,0.01m,0.00m,0.00m,N/A,0.00m,14th Jan 08  
Brian Lara 2007 Pressure Play    ,PSP,Codemasters  ,Codemasters  ,0.01m,N/A,0.00m,N/A,0.00m,31st Aug 07  
Fantastic Football Fan Party    ,Wii,DTP Entertainment  ,DTP Entertainment  ,0.01m,N/A,0.00m,N/A,0.00m,04th Jun 10  
WSC Real 09: World Championship Snooker    ,Wii,Blade Interactive  ,Blade Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,28th Aug 09  
Championship Manager 5    ,PC,Eidos Interactive  ,Beautiful Game Studios  ,0.00m,N/A,0.00m,N/A,0.00m,18th Mar 05  
Virtua Tennis 2009    ,PC,Sega  ,Sumo Digital  ,0.00m,N/A,0.00m,N/A,0.00m,09th Jun 09  
ProStroke Golf: World Tour 2007    ,PS2,Oxygen Interactive  ,Gusto Games  ,0.00m,0.00m,0.00m,N/A,0.00m,01st Sep 06  
Tour de France 2014    ,X360,Focus Home Interactive  ,Cyanide Studio  ,0.00m,N/A,0.00m,N/A,0.00m,20th Jun 14  
Sam Power: Footballer    ,DS,Ubisoft  ,Tectoy Digital  ,0.00m,N/A,0.00m,N/A,0.00m,13th Mar 09  
Blood Bowl 2    ,PS4,Focus Home Interactive  ,Cyanide Studio  ,0.00m,N/A,0.00m,N/A,0.00m,29th May 15  
Football Manager 2006    ,X360,Sega  ,Sports Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,13th Apr 06  
Major Dream: Major Wii Perfect Closer    ,Wii,Takara Tomy   ,Takara Tomy  ,0.00m,N/A,N/A,0.00m,N/A,11th Dec 08  
Winning Post World 2010    ,X360,KOEI  ,Koei  ,0.00m,N/A,N/A,0.00m,N/A,02nd Apr 10  
Championship Manager 4    ,PC,Eidos Interactive  ,Sports Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,29th Mar 03  
Championship Manager: Season 00/01    ,PC,Eidos Interactive  ,Sports Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,02nd Jan 00  
Sports Champions 2    ,PS3,Sony Computer Entertainment  ,SCEA San Diego Studio / Zindagi Games  ,0.00m,N/A,0.00m,N/A,0.00m,30th Oct 12  
Handball 16    ,XOne,Bigben Interactive  ,EKO Software  ,0.00m,N/A,0.00m,N/A,0.00m,27th Nov 15  
Winning Post 7 Maximum 2008    ,Wii,KOEI  ,Koei  ,0.00m,N/A,N/A,0.00m,N/A,13th Mar 08  
Championship Bowling    ,XB,Evolved Games  ,Black Market Games  ,0.00m,0.00m,0.00m,N/A,0.00m,01st Mar 06  
Ashes Cricket 2009    ,PC,Codemasters  ,Transmission Games  ,0.00m,N/A,0.00m,N/A,0.00m,07th Aug 09  
Madden NFL 09 All-Play (weekly US sales)    ,Wii,Electronic Arts  ,EA Tiburon  ,0.00m,0.00m,N/A,N/A,0.00m,12th Aug 08  
Freddie Flintoff's Powerplay Cricket    ,DS,Tradewest  ,Playerone Sport  ,0.00m,N/A,0.00m,N/A,0.00m,13th Aug 10  
G1 Jockey Wii 2008    ,Wii,KOEI  ,Koei/Inis  ,0.00m,N/A,0.00m,N/A,0.00m,26th Sep 08  
100 Kiri Golf DS    ,DS,GungHo  ,GungHo Works  ,0.00m,N/A,N/A,0.00m,N/A,23rd Oct 08  
Handball 16    ,PSV,Bigben Interactive  ,EKO Software  ,0.00m,N/A,0.00m,N/A,0.00m,27th Nov 15  
Tiger Woods PGA Tour 2004    ,PC,EA Sports  ,Headgate Studios   ,0.00m,0.00m,0.00m,N/A,0.00m,22nd Sep 03  
Blood Bowl 2    ,XOne,Focus Home Interactive  ,Cyanide Studio  ,0.00m,N/A,0.00m,N/A,0.00m,29th May 15  
Jonny Moseley Mad Trix    ,GBA,3DO  ,"GFX Construction, Inc.  ",0.00m,0.00m,0.00m,N/A,0.00m,15th Feb 02  
X-Bladez: In-Line Skater    ,GBA,Crave Entertainment  ,Crave  ,0.00m,0.00m,0.00m,N/A,0.00m,05th Apr 02  
BattleSport    ,PS,Acclaim Entertainment  ,Unexpected Development  ,0.00m,0.00m,0.00m,N/A,0.00m,30th Jun 97  
World Snooker Challenge 2007    ,PSP,Sega  ,Blade Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,12th Jan 07  
Hustle Kings VR    ,PS4,Sony Interactive Entertainment  ,EPOS Game Studios  ,0.00m,N/A,0.00m,N/A,0.00m,10th Oct 16  
Imagine: Champion Rider    ,Wii,Ubisoft  ,Phoenix Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,07th Nov 08  
Blood Bowl    ,DS,Unknown  ,Cyanide Studio  ,0.00m,N/A,0.00m,N/A,0.00m,N/A  
High Heat Major League Baseball 2003    ,GBA,3DO  ,Mobius Entertainment  ,0.00m,0.00m,0.00m,N/A,0.00m,05th Mar 02  
Imagine: Champion Rider    ,PC,Ubisoft  ,Phoenix Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,01st Jan 08  
Agassi Tennis Generation 2002    ,GBA,DreamCatcher Interactive  ,Aqua Pacific  ,0.00m,0.00m,0.00m,N/A,0.00m,30th Sep 03  
Championship Manager 2007    ,PC,Eidos Interactive  ,Beautiful Game Studios  ,0.00m,N/A,0.00m,N/A,0.00m,13th Oct 06  
International Cricket Captain III    ,PSP,Empire Interactive  ,Atomic Planet Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,16th Nov 07  
World Snooker Championship: Season 2007-08    ,DS,Blade Interactive  ,Blade Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,26th Oct 07  
NBA Live 08    ,PC,EA Sports  ,EA Canada  ,0.00m,N/A,0.00m,N/A,0.00m,30th Oct 07  
Winning Post World    ,Wii,KOEI  ,Koei  ,0.00m,N/A,N/A,0.00m,N/A,02nd Apr 09  
WSC REAL 08: World Snooker Championship    ,Wii,Koch Media  ,Blade Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,14th Nov 08  
John Daly's ProStroke Golf    ,PC,O-Games  ,Gusto Games  ,0.00m,0.00m,0.00m,N/A,0.00m,05th Oct 10  
Championship Manager 2006    ,PC,Eidos Interactive  ,Beautiful Game Studios  ,0.00m,N/A,0.00m,N/A,0.00m,31st Mar 06  
World Snooker Championship 2005    ,PC,Sega  ,Blade Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,15th Apr 05  
FIFA Manager 09    ,PC,Electronic Arts  ,Bright Future GmbH  ,0.00m,N/A,0.00m,N/A,0.00m,31st Oct 08  
WWE 2K16    ,PC,2K Sports  ,Yuke's  ,0.00m,N/A,0.00m,N/A,0.00m,10th Mar 16  
FIFA Manager 08    ,PC,EA Sports  ,Bright Future GmbH  ,0.00m,N/A,0.00m,N/A,0.00m,02nd Nov 07  
Championship Manager 2007    ,PSP,Eidos Interactive  ,Beautiful Game Studios  ,0.00m,N/A,0.00m,N/A,0.00m,16th Mar 07  
PDC World Championship Darts 2009    ,DS,O-Games  ,Rebellion Developments  ,0.00m,N/A,0.00m,N/A,0.00m,16th Jun 09  
NFL Blitz 20-03    ,GBA,Midway Games  ,OutLook Entertainment  ,0.00m,0.00m,0.00m,N/A,0.00m,12th Aug 02  
Tiger Woods PGA Tour 07    ,PC,EA Sports  ,EA Redwood Shores  ,0.00m,N/A,0.00m,N/A,0.00m,10th Oct 06  
Championship Manager 2008    ,PC,GamersGate  ,Beautiful Game Studios  ,0.00m,N/A,0.00m,N/A,0.00m,06th Nov 07  
Phil Taylor's Power Play Darts    ,DS,Unknown  ,Funbox Media  ,0.00m,N/A,0.00m,N/A,0.00m,02nd Dec 11  
Real Madrid: The Game    ,Wii,Virgin Play   ,Virgin Play  ,0.00m,N/A,0.00m,N/A,0.00m,03rd Apr 09  
Tim Stockdale's Riding Star    ,DS,DTP Entertainment  ,DTP Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,26th Sep 08  
Harry Potter: Quidditch World Cup    ,PC,Electronic Arts  ,Electronic Arts  ,0.00m,N/A,0.00m,N/A,0.00m,28th Oct 03  
Nihon Yakyuu Kikou Shounin: Batting Revolution    ,Wii,Alpha Unit  ,Alpha Unit  ,0.00m,N/A,N/A,0.00m,N/A,16th Jul 09  
Imagine: Champion Rider 2009    ,PSP,Ubisoft  ,Phoenix Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,19th Jun 09  
Football Manager Handheld    ,PSP,Sega  ,Sports Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,13th Apr 06  
International Athletics    ,PSP,Ghostlight  ,The Code Monkeys  ,0.00m,N/A,0.00m,N/A,0.00m,25th Jul 08  
Rugby 08    ,PC,EA Sports  ,EA Canada  ,0.00m,N/A,0.00m,N/A,0.00m,27th Jul 07  
ProStroke Golf: World Tour 2007    ,XB,Oxygen Interactive  ,Gusto Games  ,0.00m,0.00m,0.00m,N/A,0.00m,12th Sep 06  
MLB SlugFest 20-04    ,GBA,Midway Games  ,Handheld Games  ,0.00m,0.00m,0.00m,N/A,0.00m,18th Mar 03  
Asterix at the Olympic Games    ,Wii,Atari  ,Etranges Libellules  ,0.00m,N/A,0.00m,N/A,0.00m,29th Feb 08  
Cabela's Outdoor Adventures (2009)    ,PC,Activision  ,Activision  ,0.00m,0.00m,N/A,N/A,0.00m,13th Oct 09  
FIFA 07 Soccer    ,PC,EA Sports  ,EA Canada  ,0.00m,N/A,0.00m,N/A,0.00m,03rd Oct 06  
International Athletics    ,Wii,Ghostlight  ,The Code Monkeys  ,0.00m,N/A,0.00m,N/A,0.00m,25th Jun 10  
California Sports    ,Wii,Unknown  ,Destineer  ,0.00m,0.00m,N/A,N/A,0.00m,N/A  
ProStroke Golf: World Tour 2007    ,PC,SouthPeak Interactive  ,Oxygen Games  ,0.00m,N/A,0.00m,N/A,0.00m,29th Aug 06  
ProStroke Golf: World Tour 2007    ,PSP,SouthPeak Interactive  ,Oxygen Games  ,0.00m,N/A,0.00m,N/A,0.00m,08th Mar 07  
Stoked: Big Air Edition    ,PC,Namco Bandai  ,Bongfish GmbH  ,0.00m,N/A,0.00m,N/A,0.00m,11th Mar 11  
International Cricket Captain 2008    ,PC,Empire Interactive  ,Empire Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,27th Jun 08  
FIFA Soccer 2005    ,PC,EA Sports  ,EA Canada  ,0.00m,N/A,0.00m,N/A,0.00m,12th Oct 04  
WSC REAL 09: World Snooker Championship    ,PC,Deep Silver  ,Blade Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,03rd Apr 09  
Little League Baseball 2002    ,GBA,NewKidCo  ,Handheld Games  ,0.00m,0.00m,0.00m,N/A,0.00m,27th May 02  
High Heat Major League Baseball 2002    ,GBA,3DO  ,Mobius Entertainment  ,0.00m,0.00m,0.00m,N/A,0.00m,16th Sep 01  
Pro Cycling Season 2009: Le Tour de France    ,PSP,Focus Home Interactive  ,Cyanide Studio  ,0.00m,N/A,0.00m,N/A,0.00m,10th Jul 09  
Rugby League Challenge    ,PSP,Fru Blu Games  ,Wicked Witch Software  ,0.00m,N/A,0.00m,N/A,0.00m,10th Sep 09  
Cricket Revolution    ,PC,Mindstorm Studios  ,Mindstorm Studios  ,0.00m,N/A,0.00m,N/A,0.00m,30th Oct 09  
My Horse & Me 2: Riding for Gold    ,X360,Atari  ,Tate Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,31st Oct 08  
Rugby 2005    ,PC,Unknown  ,HB Studios Multimedia  ,0.00m,N/A,0.00m,N/A,0.00m,N/A  
Summer Challenge: Athletics Tournament    ,X360,PQube  ,DTP Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,02nd Sep 11  
FIFA Soccer 06    ,PC,EA Sports  ,EA Canada  ,0.00m,N/A,0.00m,N/A,0.00m,04th Oct 05  
Subbuteo    ,DS,505 Games  ,Artematica  ,0.00m,N/A,0.00m,N/A,0.00m,12th Sep 08  
Get Up Games: Family Sports    ,Wii,O-Games  ,O Games  ,0.00m,N/A,0.00m,N/A,0.00m,16th Aug 11  
Rafa Nadal Tennis    ,DS,Codemasters  ,Virtual Toys  ,0.00m,N/A,0.00m,N/A,0.00m,30th Jun 07  
Backyard NFL Football 2007    ,GBA,Atari  ,Humongous Entertainment  ,0.00m,0.00m,0.00m,N/A,0.00m,26th Sep 06  
Boarder Zone    ,PC,Infogrames  ,Housemarque  ,0.00m,N/A,0.00m,N/A,0.00m,09th Mar 00  
World Soccer Winning Eleven 9    ,PC,Konami  ,Konami Computer Entertainment Tokyo  ,0.00m,N/A,0.00m,N/A,0.00m,28th Apr 06  
King of Pool    ,Wii,Nordcurrent  ,Ivolgamus  ,0.00m,N/A,0.00m,N/A,0.00m,05th Jun 09  
Tony Hawk's Pro Skater 2    ,PC,Activision  ,Neversoft Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,31st Oct 00  
Football Manager Handheld 2013    ,PSP,Sega  ,Sports Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,30th Nov 12  
NASCAR '15    ,PS3,Deep Silver  ,Eutechnyx  ,0.00m,N/A,0.00m,N/A,0.00m,22nd May 15  
Tony Hawk's Underground 2    ,PC,Activision  ,Neversoft Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,04th Oct 04  
Shaun White Snowboarding    ,PC,Ubisoft  ,Ubisoft Montreal  ,0.00m,N/A,0.00m,N/A,0.00m,03rd Dec 08  
FIFA 2000: Major League Soccer    ,PC,EA Sports  ,EA Canada  ,0.00m,N/A,0.00m,N/A,0.00m,30th Sep 99  
Tony Hawk's American Wasteland    ,PC,Aspyr  ,Neversoft Entertainment  ,0.00m,N/A,0.00m,N/A,0.00m,01st Feb 06  
Gold's Gym: Dance Workout (JP sales)    ,Wii,Unknown  ,Land Ho!  ,0.00m,N/A,N/A,0.00m,N/A,N/A  
Shawn Johnson Gymnastics    ,DS,Zoo Games  ,Artefacts Studio  ,0.00m,0.00m,N/A,N/A,N/A,30th Nov 10  
World Tennis Stars    ,GBA,AIA  ,Awesome Developments  ,0.00m,0.00m,0.00m,N/A,0.00m,22nd Nov 04  
Tour de France 2011    ,PS3,Unknown  ,Cyanide Studio  ,0.00m,N/A,0.00m,N/A,N/A,N/A  
King of Clubs    ,PSP,Oxygen Interactive  ,Oxygen Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,20th Mar 08  
Football Manager Handheld 2007    ,PSP,Unknown  ,Sports Interactive  ,0.00m,N/A,0.00m,N/A,0.00m,N/A  
NBA 2K9    ,PC,2K Sports  ,Visual Concepts  ,0.00m,N/A,0.00m,N/A,0.00m,20th Oct 08  
David Beckham Soccer    ,GBA,Majesco  ,Rage Software  ,0.00m,0.00m,0.00m,N/A,N/A,07th Oct 02  
Pro Cycling Manager Season 2010: Le Tour de France    ,PC,Focus Home Interactive  ,Cyanide Studio  ,0.00m,N/A,0.00m,N/A,N/A,09th Jul 10  
Lucinda Green's Equestrian Challenge    ,PC,Red Mile Entertainment  ,2Wg  ,0.00m,N/A,0.00m,N/A,0.00m,05th Feb 07  
8Ball Allstars    ,DS,O-Games  ,The Code Monkeys  ,0.00m,N/A,0.00m,N/A,N/A,24th Aug 10  
FIFA Manager 11    ,PC,Electronic Arts  ,Electronic Arts  ,0.00m,N/A,0.00m,N/A,0.00m,03rd Nov 10  
Pro Cycling Season 2010: Le Tour de France    ,PSP,Focus Home Interactive  ,Cyanide Studio  ,0.00m,N/A,0.00m,N/A,0.00m,09th Jul 10  
Disney Sports Snowboarding    ,GBA,Konami  ,Konami  ,0.00m,0.00m,0.00m,N/A,N/A,05th Feb 03  
Freestyle Street Soccer    ,XB,Acclaim Entertainment  ,Silicon Dreams  ,0.00m,0.00m,0.00m,N/A,N/A,25th Mar 04  
Skate Park City    ,PSP,Midas Interactive Entertainment  ,Zeroscale  ,0.00m,N/A,0.00m,N/A,N/A,04th Jul 08  
Tennis Masters    ,DS,System 3 Arcade Software  ,System 3 Software  ,0.00m,N/A,0.00m,N/A,N/A,23rd Feb 07  
Top Spin 2    ,PC,2K Sports  ,Aspyr  ,0.00m,N/A,0.00m,N/A,N/A,13th Jun 07  
'99 Koshien    ,PS,Magical Company  ,Magical Company  ,N/A,N/A,N/A,N/A,N/A,17th Jun 99  
1 on 1    ,PSN,Jorudan  ,Jorudan  ,N/A,N/A,N/A,N/A,N/A,24th Sep 09  
1 on 1    ,PS,Jorudan  ,Jorudan  ,N/A,N/A,N/A,N/A,N/A,26th Nov 98  
10 Pin Bowling    ,GB,Majesco  ,Morning Star Multimedia  ,N/A,N/A,N/A,N/A,N/A,10th Sep 99  
10-Yard Fight     ,NES,Nintendo  ,Irem Software Engineering  ,N/A,N/A,N/A,N/A,N/A,18th Oct 85  
101 MiniGolf World    ,DSiW,Teyon Entertainment  ,Teyon Entertainment  ,N/A,N/A,N/A,N/A,N/A,15th Mar 10  
1080° Avalanche    ,GC,Nintendo  ,Nintendo Software Technology Corporation  ,N/A,N/A,N/A,N/A,N/A,01st Dec 03  
1080º: TenEighty  Snowboarding    ,VC,Nintendo  ,Nintendo EAD  ,N/A,N/A,N/A,N/A,N/A,28th Jan 08  
1500DS Spirits Vol. 8: Darts    ,DS,Tasuke  ,Tasuke  ,N/A,N/A,N/A,N/A,N/A,22nd Nov 07  
2 Games in 1: GT 3 Advance: Pro Concept Racing & MotoGP    ,GBA,THQ  ,THQ  ,N/A,N/A,N/A,N/A,N/A,22nd Oct 04  
2-for-1 Power Pack: Winter Blast/Summer Sports 2    ,Wii,Destineer  ,Destineer  ,N/A,N/A,N/A,N/A,N/A,07th Jul 10  
2002 FIFA World Cup    ,PC,EA Sports  ,EA Canada  ,N/A,N/A,N/A,N/A,N/A,30th Apr 02  
2002 FIFA World Cup     ,PS,EA Sports  ,EA Canada  ,N/A,N/A,N/A,N/A,N/A,30th Apr 02  
2010 FIFA World Cup South Africa    ,PSN,EA Sports  ,EA Canada  ,N/A,N/A,N/A,N/A,N/A,29th Apr 10  
27 Ball Funky Pool    ,XBL,Microsoft  ,Maximinus  ,N/A,N/A,N/A,N/A,N/A,04th Aug 11  
2Xtreme    ,PSN,Sony Computer Entertainment  ,SCEA  ,N/A,N/A,N/A,N/A,N/A,02nd May 07  
3 on 3 NHL Arcade    ,XBL,Electronic Arts  ,EA Canada  ,N/A,N/A,N/A,N/A,N/A,11th Feb 09  
3 on 3 NHL Arcade    ,PSN,Electronic Arts  ,EA Canada  ,N/A,N/A,N/A,N/A,N/A,05th Feb 09  
3-in-1 Sports Pack    ,GBA,Majesco  ,Skyworks Technologies  ,N/A,N/A,N/A,N/A,N/A,18th Oct 05  
3D Baseball    ,SAT,Mindscape  ,Crystal Dynamics  ,N/A,N/A,N/A,N/A,N/A,27th Nov 96  
3D Ultra MiniGolf Adventures    ,PC,Activision  ,Wanako Studios  ,N/A,N/A,N/A,N/A,N/A,20th Dec 06  
3D Ultra MiniGolf Adventures    ,XBL,Sierra Online   ,Wanako Studios  ,N/A,N/A,N/A,N/A,N/A,18th Apr 07  
3D Ultra MiniGolf Adventures 2    ,XBL,Konami  ,Wanako Studios  ,N/A,N/A,N/A,N/A,N/A,27th Oct 10  
3D Ultra MiniGolf Adventures 2    ,PSN,Konami  ,Wanako Studios  ,N/A,N/A,N/A,N/A,N/A,16th Nov 10  
4-4-2 Soccer    ,PS,Virgin Interactive  ,Unknown  ,N/A,N/A,N/A,N/A,N/A,01st Aug 97  
442 Fußball Manager    ,PC,SCi  ,SCi Games  ,N/A,N/A,N/A,N/A,N/A,11th Oct 02  
4D Boxing    ,PC,Mindscape  ,Distinctive Software Inc.  ,N/A,N/A,N/A,N/A,N/A,01st Jan 91  
720 Degrees    ,NES,Mindscape  ,Mindscape Inc.  ,N/A,N/A,N/A,N/A,N/A,01st Nov 89  
720°    ,GB,Midway Games  ,Digital Eclipse Software  ,N/A,N/A,N/A,N/A,N/A,01st Mar 99  
90 Minutes: European Prime Goal    ,SNES,Ocean  ,Namco  ,N/A,N/A,N/A,N/A,N/A,01st Jan 95  
90 Minutes: Sega Championship Football    ,DC,Sega  ,Smilebit  ,N/A,N/A,N/A,N/A,N/A,25th Oct 01  
A Game About My Cat    ,XBL,Microsoft  ,thelostone  ,N/A,N/A,N/A,N/A,N/A,19th Jun 11  
A.I.R. Play    ,XBL,Microsoft  ,doozerdude  ,N/A,N/A,N/A,N/A,N/A,07th Jan 09  
Aa Harimadana    ,GEN,Sega  ,Sega  ,N/A,N/A,N/A,N/A,N/A,03rd Sep 93  
AaaaaAAaaaAAAaaAAAAaAAAAA!!! A Reckless Disregard for Gravity    ,PC,Dejobaan Games  ,Dejobaan Games  ,N/A,N/A,N/A,N/A,N/A,03rd Sep 09  
Aaron vs. Ruth    ,PC,Mindscape  ,Mindscape  ,N/A,N/A,N/A,N/A,N/A,30th Jun 97  
ABC Monday Night Football    ,PC,Unknown  ,Overtime Sports  ,N/A,N/A,N/A,N/A,N/A,N/A  
ABC Monday Night Football '98    ,PC,Unknown  ,Overtime Sports  ,N/A,N/A,N/A,N/A,N/A,30th Sep 97  
ABC's Monday Night Football    ,SNES,Data East  ,Kuusou Kagaku  ,N/A,N/A,N/A,N/A,N/A,01st Dec 93  
ABC's Wide World of Sport Boxing    ,PC,Data East  ,Cinemaware  ,N/A,N/A,N/A,N/A,N/A,01st Jan 91  
Absolute Baseball    ,DSiW,Tasuke  ,Tasuke  ,N/A,N/A,N/A,N/A,N/A,04th Apr 11  
Ace Gals Tennis    ,XBL,Microsoft  ,Haruneko  ,N/A,N/A,N/A,N/A,N/A,25th Apr 10  
Ace o Nerae!    ,SNES,Nippon Telenet  ,Nippon Telenet  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 93  
Actua Golf 3    ,PS,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 99  
Actua Ice Hockey    ,PS,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Feb 98  
Actua Ice Hockey    ,PC,Sierra Entertainment  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 98  
Actua Ice Hockey 2    ,PC,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 99  
Actua Ice Hockey 2    ,PS,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Apr 99  
Actua Soccer    ,PC,Gremlin Interactive Ltd  ,Gremlin Interactive Ltd.  ,N/A,N/A,N/A,N/A,N/A,01st Jan 95  
Actua Soccer 2    ,PC,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 98  
Actua Soccer 2    ,PS,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Nov 97  
Actua Soccer 3    ,PS,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Dec 98  
Actua Soccer 3    ,PC,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 99  
Actua Soccer: Club Edition    ,PC,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 97  
Actua Soccer: Club Edition    ,PS,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st May 97  
Actua Tennis    ,PC,Gremlin Interactive Ltd  ,Gremlin Interactive  ,N/A,N/A,N/A,N/A,N/A,01st Jan 99  
Adidas Power Soccer 2    ,PS,Psygnosis  ,Shen Studios  ,N/A,N/A,N/A,N/A,N/A,01st Jan 98  
Adidas Power Soccer International 97    ,PS,Psygnosis  ,Shen Studios  ,N/A,N/A,N/A,N/A,N/A,01st Apr 97  
AFL    ,Wii,Unknown  ,Wicked Witch  ,N/A,N/A,N/A,N/A,N/A,19th May 11  
AFL 99    ,PS,EA Sports  ,EA Sports  ,N/A,N/A,N/A,N/A,N/A,01st Jun 99  
AFL Challenge    ,PSN,Home Entertainment Suppliers  ,Wicked Witch Software  ,N/A,N/A,N/A,N/A,N/A,25th Mar 10  
AFL Challenge    ,PSP,Sony Computer Entertainment  ,Wicked Witch Software  ,N/A,N/A,N/A,N/A,N/A,10th Sep 09  
AFL Live    ,PSP,Unknown  ,Big Ant Studios  ,N/A,N/A,N/A,N/A,N/A,N/A  
AFL Live    ,PS3,HES Interactive  ,Big Ant Studios  ,N/A,N/A,N/A,N/A,N/A,21st Apr 11  
AFL Live    ,PC,Unknown  ,Big Ant Studios  ,N/A,N/A,N/A,N/A,N/A,N/A  
AFL Live    ,X360,HES Interactive  ,Big Ant Studios  ,N/A,N/A,N/A,N/A,N/A,21st Apr 11  
AFL Live 2003    ,PS2,Acclaim Entertainment  ,IR Gurus Interactive Ltd.  ,N/A,N/A,N/A,N/A,N/A,05th Sep 02  
AFL Live 2003    ,PC,Acclaim Entertainment  ,IR Gurus Interactive Ltd.  ,N/A,N/A,N/A,N/A,N/A,01st Sep 02  
AFL Live 2003    ,XB,Acclaim Entertainment  ,IR Gurus Interactive Ltd.  ,N/A,N/A,N/A,N/A,N/A,01st Nov 02  
AFL Live 2004    ,XB,Acclaim Entertainment  ,IR Gurus  ,N/A,N/A,N/A,N/A,N/A,01st Aug 03  
AFL Live 2004    ,PS2,Acclaim Entertainment  ,IR Gurus  ,N/A,N/A,N/A,N/A,N/A,21st Nov 03  
AFL Live Premiership Edition    ,PS2,Acclaim Entertainment  ,IR Gurus Interactive Ltd.  ,N/A,N/A,N/A,N/A,N/A,01st Jan 04  
AFL Live Premiership Edition    ,PC,Acclaim Entertainment  ,IR Gurus Interactive Ltd.  ,N/A,N/A,N/A,N/A,N/A,01st Jan 04  
AFL Live Premiership Edition    ,XB,Acclaim Entertainment  ,IR Gurus Interactive Ltd.  ,N/A,N/A,N/A,N/A,N/A,01st Jan 04  
Agassi Tennis Generation    ,GBA,Cryo Interactive  ,Aqua Pacific  ,N/A,N/A,N/A,N/A,N/A,21st Nov 03  
Air Hockey    ,PS,Mud Duck Productions  ,Mud Duck  ,N/A,N/A,N/A,N/A,N/A,01st Sep 03  
Albatross18: Realms of Pangya    ,PC,OGPlanet  ,Ntreev Soft  ,N/A,N/A,N/A,N/A,N/A,13th Nov 05  
