title,console,publisher,developer,critic_score,user_score,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
God Wars: Nihon Shinwa Taisen    ,PSV,Kadokawa Games  ,Kadokawa Games  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,14th Jun 18  
Kurogane no Linebarrels    ,PSP,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,08th Oct 09  
Dun←Dam: Dungeons & Dam    ,DS,Acquire  ,Ride On  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,29th Apr 09  
Gurumin: A Monstrous Adventure     ,PSP,Mastiff  ,Nihon Falcom Corporation  ,7.4  ,N/A  ,0.01m,0.01m,0.00m,N/A,0.00m,12th Feb 07  
Yuusha no Kuse ni Namaikida (PSP the Best sales)    ,PSP,Sony Computer Entertainment  ,Acquire  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,28th Aug 08  
Child of Light    ,PC,Ubisoft  ,Ubisoft Montreal  ,N/A  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,30th Apr 14  
Undertale    ,PS4,Toby Fox  ,Toby Fox  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,15th Aug 17  
Rezel Cross    ,PSP,Sony Computer Entertainment  ,SIMS  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,06th Sep 07  
Eiyuu Densetsu: Sora no Kiseki FC & SC Kanzenban    ,PSP,Falcom Corporation  ,Nihon Falcom Corporation  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,20th Dec 07  
Narisokonai Eiyuutan: Taiyou to Tsuki no Monogatari    ,PSP,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,23rd Jul 09  
Neverwinter Nights 2: Storm of Zehir    ,PC,Atari  ,Obsidian Entertainment  ,7.2  ,N/A  ,0.01m,N/A,0.01m,N/A,0.00m,18th Nov 08  
Frontier Gate Boost+    ,PSP,Konami Digital Entertainment  ,tri-Ace  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,14th Mar 13  
"My World, My Way    ",DS,Atlus  ,Global A Entertainment  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,03rd Feb 09  
Nanatama: Chronicle of Dungeon Maker    ,PSP,Global A Entertainment  ,Global A Entertainment  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,23rd Apr 09  
Shounen Sunday & Shounen Magazine: White Comic    ,DS,Konami  ,Konami  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,15th Oct 09  
Game Book DS: Aquarian Age Perpetual Period    ,DS,Broccoli  ,Broccoli  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,25th Feb 10  
Dungeon Maker II: The Hidden War (JP sales)    ,PSP,UFO Interactive  ,Global A Entertainment  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,09th Dec 08  
Hyper Light Drifter    ,PS4,Rebellion Games  ,Rebellion Games  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,26th Jul 16  
Your Four Knight Princesses Training Story    ,PSV,Nippon Ichi Software  ,Nippon Ichi Software  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,08th Mar 18  
RockMan DASH / RockMan DASH2 Value Pack    ,PSP,Capcom  ,Capcom  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,29th Jan 09  
Undertale    ,PSV,Toby Fox  ,Toby Fox  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,15th Aug 17  
Dungeon Siege II: Broken World    ,PC,2K Games  ,Gas Powered Games  ,N/A  ,N/A  ,0.01m,0.01m,N/A,N/A,0.00m,01st Aug 06  
Tactical Guild    ,DS,Success  ,Ninja Studio  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,28th Aug 08  
Sekai wa Atashi de Mawatteru: Hikari to Yami no Princess    ,PSP,Global A Entertainment  ,Global A Entertainment  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,09th Jul 09  
Zettai Karen Children DS: Dai-4 no Children    ,DS,Konami  ,Konami  ,N/A  ,N/A  ,0.01m,N/A,N/A,0.01m,N/A,04th Sep 08  
Fossil League: Dino Tournament Championship    ,DS,D3 Publisher  ,MTO  ,N/A  ,N/A  ,0.00m,0.00m,N/A,N/A,0.00m,22nd Jan 07  
Ougon no Kizuna    ,Wii,Jaleco  ,TownFactory  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,28th May 09  
Jade Empire: Special Edition    ,PC,2K Games  ,BioWare Corp.  ,7.8  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Feb 07  
Far East of Eden Ziria: Harukanaru Jipang    ,X360,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,23rd Mar 06  
Hamatora: Look at Smoking World    ,3DS,FuRyu Corporation  ,FuRyu  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,17th Jul 14  
Tir Na Nog Yuukyuu no Jin    ,PSP,System Soft  ,System Soft  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,29th Apr 09  
The Dark Spire (JP sales)    ,DS,Atlus  ,Success  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,14th Apr 09  
Tir Na Nog Yuukyuu no Jin    ,PS2,System Soft  ,System Soft  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,29th Apr 09  
Chocobo to Mahou no Ehon: Special Package    ,DS,Square Enix  ,High Horse Entertainment  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,11th Dec 08  
Souhashiki Gadget Robo    ,DS,Creative Core  ,Creative Core  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,11th Dec 08  
Deus Ex Complete    ,PC,Mastertronic  ,Ion Storm Inc.  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Jun 09  
Elminage DS Remix: Yami no Fuo to Kamigami no Yubiwa    ,DS,Starfish  ,Starfish SD  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,13th Nov 08  
Steal Princess (JP sales)    ,DS,Atlus  ,Climax Entertainment  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,19th May 09  
Fallout 3 Game Add-On Pack: Broken Steel and Point Lookout    ,PC,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,25th Aug 09  
Ranshima Monogatari Rare Land Story: Shoujo no Yakujou    ,PSP,Arc System Works  ,Arc System Works  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,23rd Jul 09  
Date ni Game Tsui Wake Jane! Dungeon Maker Girls Type    ,DS,Idea Factory  ,Idea Factory  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,29th Oct 09  
Dokapon Kingdom (JP sales)    ,Wii,Atlus  ,Sting  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,14th Oct 08  
Battle Chasers: Nightwar    ,PC,THQ Nordic  ,Airship Syndicate  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,03rd Oct 17  
Falling Skies: The Game     ,X360,Little Orbit  ,Little Orbit  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,01st Jan 16  
Raven's Cry    ,PC,TopWare Interactive  ,Reality Pump Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Jan 15  
The Elder Scrolls III: Morrowind Game of the Year Edition    ,PC,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,31st Oct 03  
Age of Conan: Hyborian Adventures    ,PC,Eidos Interactive  ,Funcom  ,7.9  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,20th May 08  
Final Fantasy XI: The Vana'diel Collection    ,X360,Square Enix  ,Square Enix  ,N/A  ,N/A  ,0.00m,0.00m,N/A,N/A,0.00m,22nd Nov 07  
Age of Pirates 2: City of Abandoned Ships    ,PC,Playlogic Game Factory  ,Akella  ,N/A  ,N/A  ,0.00m,0.00m,N/A,N/A,0.00m,26th May 09  
Raven's Cry    ,PS3,TopWare Interactive  ,Reality Pump Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,30th Jan 15  
Dungeons 2    ,PC,Kalypso Media  ,Realmforge Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,24th Apr 15  
Dokapon: Monster Hunter    ,GBA,AIA  ,"Asmik Ace Entertainment, Inc  ",6.4  ,N/A  ,0.00m,0.00m,0.00m,N/A,0.00m,30th Oct 01  
Fallout 2    ,PC,Interplay  ,Black Isle Studios  ,9.2  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,30th Sep 98  
Dungeon Siege    ,PC,Microsoft  ,Gas Powered Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,31st Mar 02  
Mount & Blade: With Fire & Sword    ,PC,Paradox Interactive   ,Snowberry Connection and Sich Studio  ,6.6  ,N/A  ,0.00m,0.00m,N/A,N/A,0.00m,03rd May 11  
Vanguard: Saga of Heroes    ,PC,Sony Online Entertainment  ,Sigil Games Online/Sony Online Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,30th Jan 07  
Dark Messiah Might and Magic     ,PC,Ubisoft  ,Arkane Studios / Floodgate Entertainment / Kuju Entertainment  ,7.3  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,24th Oct 06  
Baldur's Gate    ,PC,Interplay  ,BioWare  ,9.2  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,30th Nov 98  
Item Getter: Bokura no Kagaku to Mahou no Kankei    ,DS,5pb  ,Genterprise  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,06th Aug 09  
Final Fantasy VII    ,PC,Eidos Interactive  ,SquareSoft  ,8.4  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,31st May 98  
Princess Maker 4 Special Edition    ,DS,CyberFront  ,Gainax  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,25th Sep 08  
The Elder Scrolls III: Morrowind    ,PC,Bethesda Softworks  ,Bethesda Softworks  ,8.7  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,01st May 02  
Dungeons & Dragons: Daggerdale    ,PC,Atari  ,Bedlam Games  ,6.0  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,25th May 11  
Vampyr    ,PC,Focus Home Interactive  ,DONTNOD Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,05th Jun 18  
The Elder Scrolls IV: Oblivion - Game of the Year Edition    ,X360,2K Games  ,Bethesda Softworks  ,8.5  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,10th Sep 07  
Divine Divinity     ,PC,CDV Software Entertainment  ,Larian Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,22nd Sep 02  
Beyond Divinity    ,PC,Hip Interactive  ,Larian Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,28th Apr 04  
Hottarake no Shima: Kanata to Nijiiro no Kagami    ,DS,Namco Bandai  ,Bandai Namco Games  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,06th Aug 09  
Nox    ,PC,Electronic Arts  ,Westwood Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,31st Jan 00  
Torchlight II    ,PC,Runic Games  ,Runic Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,20th Sep 12  
Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage    ,PC,Bethesda Softworks  ,Bethesda Softworks  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th May 09  
Arx Fatalis    ,PC,JoWood Productions  ,Arkane Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,11th Nov 02  
Phantasy Star Universe    ,PC,Sega  ,Sonic Team  ,6.4  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,24th Oct 06  
City of Villains    ,PC,NCSoft  ,Cryptic Studios  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,31st Oct 05  
Age of Pirates: Caribbean Tales    ,PC,Playlogic Game Factory  ,Akella  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,12th Sep 06  
Space Siege    ,PC,Sega  ,Gas Powered Games  ,4.0  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,12th Aug 08  
Arcanum: Of Steamworks and Magick Obscura    ,PC,Sierra Entertainment  ,Troika Games  ,N/A  ,N/A  ,0.00m,0.00m,N/A,N/A,0.00m,22nd Aug 01  
Dungeon Siege: Legends of Aranna    ,PC,Microsoft Game Studios  ,Gas Powered Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,11th Nov 03  
Gothic II    ,PC,Atari  ,Piranha Bytes  ,8.0  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,28th Oct 03  
Paper Mario    ,VC,Nintendo  ,Intelligent Systems  ,9.0  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,16th Jul 07  
Wizardry 8    ,PC,Sirtech  ,"Sir-tech Software, Inc.  ",N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,14th Nov 01  
Dawn of Magic    ,PC,Atari  ,Sky Fallen / 1C  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,23rd Oct 07  
System Shock 2    ,PC,Electronic Arts  ,Irrational Games / Looking Glass Studios  ,8.9  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,11th Aug 99  
Heroes of Might and Magic V: Tribes of the East    ,PC,Unknown  ,Nival Interactive  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,18th Oct 07  
Net Ghost Pipopa: Pipopa DS @ Daibouken!!!    ,DS,Dimple Entertainment  ,Dimple Entertainment  ,N/A  ,N/A  ,0.00m,N/A,N/A,0.00m,N/A,26th Feb 09  
Return to Krondor    ,PC,Sierra Entertainment  ,PyroTechnix  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,30th Nov 98  
Baldur's Gate: Tales of the Sword Coast    ,PC,Interplay  ,BioWare  ,8.1  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,30th Apr 99  
Time of Shadows    ,PC,Take-Two Interactive  ,SkyFallen Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,08th Sep 09  
Fallout: New Vegas Ultimate Edition    ,X360,Bethesda Softworks  ,Obsidian Entertainment  ,N/A  ,N/A  ,0.00m,0.00m,N/A,N/A,0.00m,07th Feb 12  
Titan Quest: Immortal Throne    ,PC,THQ  ,Iron Lore  ,8.3  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,05th Mar 07  
Star Wars Galaxies: An Empire Divided    ,PC,LucasArts  ,Sony Online Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,09th Jul 03  
Ni no Kuni II: Revenant Kingdom    ,PC,Namco Bandai Games  ,Level 5  ,8.5  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,23rd Mar 18  
Star Wars Galaxies: Jump to Lightspeed    ,PC,LucasArts  ,Sony Online Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Oct 04  
Lords of Xulima    ,PC,Numantian Games  ,Numantian Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,14th Nov 14  
Gothic 3: Forsaken Gods    ,PC,JoWood Productions  ,Trine Games  ,4.4  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,20th Nov 08  
Fallout: New Vegas Ultimate Edition    ,PS3,Bethesda Softworks  ,Obsidian Entertainment  ,N/A  ,N/A  ,0.00m,0.00m,N/A,N/A,0.00m,07th Feb 12  
Star Wolves    ,PC,1C Company  ,X-Bow Software  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,04th Mar 05  
Aion: Tower of Eternity    ,PC,NCSoft  ,NCsoft  ,7.4  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,22nd Sep 09  
Summoner    ,PC,THQ  ,Volition Inc.  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,19th Mar 01  
Legacy of Ys: Books I & II    ,DS,Atlus  ,Interchannel Inc.  ,N/A  ,N/A  ,0.00m,0.00m,N/A,N/A,N/A,24th Feb 09  
Arcania: Gothic 4    ,PS3,JoWood Productions  ,Spellbound Entertainment AG  ,N/A  ,8.0  ,0.00m,N/A,0.00m,N/A,0.00m,13th Aug 13  
Grandia II    ,PC,Ubisoft  ,Game Arts  ,7.7  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,10th Mar 02  
Freedom Force    ,PC,Crave Entertainment  ,Irrational Games  ,9.1  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,24th Mar 02  
Izuna: Legend of the Unemployed Ninja    ,DS,Atlus  ,Ninja Studio  ,6.4  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,20th Feb 07  
Final Fantasy XI: Online    ,PC,Square Enix  ,Square Enix  ,8.2  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,21st Sep 04  
The Elder Scrolls IV: Oblivion - Game of the Year Edition    ,PS3,Bethesda Softworks  ,Bethesda Softworks  ,8.5  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,16th Oct 07  
Pillars of Eternity II: Deadfire    ,PC,Versus Evil  ,Obsidian Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,31st Dec 18  
Star Wars Galaxies: The Total Experience    ,PC,LucasArts  ,Sony Online Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,25th May 05  
Mage Knight: Apocalypse    ,PC,Namco Bandai  ,InterServ International  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,0.00m,26th Sep 06  
Darkstone    ,PC,Gathering of Developers  ,Delphine Software International  ,7.5  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,13th Jul 99  
Enclave: Shadows of Twilight    ,Wii,TopWare  ,Village1 Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,27th Apr 11  
Throne of Darkness    ,PC,Sierra Entertainment  ,Click Entertainment  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,24th Sep 01  
Anachronox    ,PC,Eidos Interactive  ,Ion Storm Inc.  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,25th Jun 01  
Freedom Force vs The 3rd Reich    ,PC,Sierra Entertainment  ,Irrational Games  ,N/A  ,N/A  ,0.00m,N/A,0.00m,N/A,N/A,08th Mar 05  
 Swordsman Online    ,PC,Perfect World Entertainment  ,Perfect World Entertainment  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 15  
.hack//fragment    ,PC,Namco Bandai  ,CyberConnect2 / ArtDink  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Nov 05  
.hack//G.U. Last Recode    ,PC,Namco Bandai Games  ,CyberConnect2  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 18  
100 Years' War    ,PC,Unknown  ,Internet Gaming Gate  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A  
3-Nen B-Gumi Kinpachi Sensei: Densetsu no Kyoudan ni Tate!    ,PS2,ChunSoft  ,ChunSoft  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,24th Jun 04  
7th Dragon 2020    ,PSN,Sega  ,Image Epoch  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,23rd Nov 11  
9Dragons    ,PC,Acclaim Entertainment  ,Indy21  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,09th May 07  
A Farewell to Dragons    ,PC,1C Company  ,Arise / KranX Productions  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,11th Nov 09  
A Pimp RPG    ,XBL,Microsoft  ,HobbiSoft  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,16th Sep 11  
A Wizard's Lizard    ,OSX,"Lost Decade Games, LLC  ","Lost Decade Games, LLC  ",N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,16th Jun 14  
A Wizard's Lizard    ,Linux,"Lost Decade Games, LLC  ","Lost Decade Games, LLC  ",N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,16th Jun 14  
A Wizard's Lizard    ,PC,"Lost Decade Games, LLC  ","Lost Decade Games, LLC  ",N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,16th Jun 14  
A.I.M.    ,PC,1C Company  ,SkyRiver Studios  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 04  
A.I.M. 2: Clan Wars    ,PC,1C Company  ,SkyRiver Studios  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,20th Mar 08  
Abandoned Places: A Time for Heroes    ,PC,Unknown  ,Art  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 92  
Absolute: Blazing Infinity    ,XBL,Idea Factory  ,Neverland  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 09  
Absolute: Blazing Infinity    ,X360,Idea Factory  ,Neverland  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,29th Mar 07  
Advanced Dungeons & Dragons: Eye of the Beholder    ,SCD,Sega  ,"FCI, Inc.  ",N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,29th Jun 94  
Advanced Dungeons & Dragons: Hillsfar    ,NES,FCI  ,Strategic Simulations  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Feb 93  
Advanced Dungeons & Dragons: Curse of the Azure Bonds    ,PC,SSI  ,"Strategic Simulations, Inc.  ",N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 89  
Advanced Dungeons & Dragons: Dragons of Flame    ,NES,Pony Canyon  ,Atelier Double  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,21st Feb 92  
Advanced Dungeons & Dragons: DragonStrike    ,NES,FCI  ,Westwood Studios  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jul 92  
Advanced Dungeons & Dragons: Eye of the Beholder    ,SNES,Capcom  ,Capcom  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 94  
Advanced Dungeons & Dragons: Heroes of the Lance    ,MS,U.S. Gold  ,Tiertex Design Studios  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 91  
Advanced Dungeons & Dragons: Heroes of the Lance    ,NES,FCI  ,"Strategic Simulations, Inc.  ",N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 91  
Advanced Dungeons & Dragons: Hillsfar    ,PC,SSI  ,Westwood Studios  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 89  
Advanced Dungeons & Dragons: Pool of Radiance    ,NES,FCI  ,Marionette  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Apr 92  
Advanced Dungeons & Dragons: Pool of Radiance    ,PC,SSI  ,"Strategic Simulations, Inc.  ",N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Dec 88  
Advanced Dungeons & Dragons: Slayer    ,3DO,SSI  ,"Lion Entertainment, Inc.  ",N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 94  
Adventure in Serenia    ,PC,IBM  ,On-Line Systems  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 82  
Adventures of Mana    ,And,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,04th Feb 16  
Adventures of Mana    ,PSV,Square Enix  ,Square Enix  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,04th Feb 16  
Adventures to Go!    ,PSN,Natsume  ,Global A Entertainment  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,25th Mar 10  
Aedis Eclipse: Generation of Chaos    ,PSN,NIS America  ,Neverland Company  ,5.9  ,N/A  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 09  
AereA    ,PC,Soedesco  ,Triangle Studios  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,28th Jul 17  
AereA    ,XOne,Soedesco  ,Triangle Studios  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,28th Jul 17  
After Armageddon Gaiden: Majuu Toushouden Eclipse    ,SCD,Sega  ,Micro Design  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,11th Nov 94  
Age of Conan: Hyborian Adventures    ,X360,Unknown  ,Funcom  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A  
Age of Wulin - Legend of the Nine Scrolls    ,PC,Unknown  ,Snail Game  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A  
Ahriman's Prophecy    ,PC,Unknown  ,Amaranth Games  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,05th Dec 05  
Aion: Assault on Balaurea    ,PC,NCSoft  ,NCsoft  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,10th Sep 10  
Aisle Lord    ,SCD,Wolf Team  ,Wolf Team  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,29th May 92  
Akalabeth     ,PC,California Pacific   ,Top of the Orchard  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 79  
Akaneiro: Demon Hunters    ,PC,Spicy Horse  ,Spicy Horse  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,31st Jan 13  
Akazukin ChaCha    ,GB,Tomy Corporation  ,Tomy Corporation  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,28th Apr 95  
Akuma: Demon Spawn    ,PC,JC Research  ,JC Research  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,19th Oct 99  
Al-Qadim: The Genie's Curse    ,PC,SSI  ,Stormfront Studios  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Jan 94  
Albert Odyssey    ,VC,Unknown  ,SunSoft  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A  
Albert Odyssey    ,SNES,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,05th Mar 93  
Albert Odyssey 2: Jashin no Taidou    ,SNES,Sunsoft  ,SunSoft  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,22nd Dec 94  
Albert Odyssey: Legend of Eldean    ,SAT,Working Designs  ,SunSoft  ,7.0  ,N/A  ,N/A,N/A,N/A,N/A,N/A,31st Jul 97  
Albion    ,PC,Blue Byte  ,Blue Byte Software GmbH  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,31st Aug 96  
Alcahest    ,SNES,Square  ,HAL Laboratory  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,17th Dec 93  
Alganon    ,PC,Unknown  ,Quest Online  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,01st Mar 10  
